Incident ID,Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Latitude,Longitude,Details
695,2008,4,3,Sudan,North Sudan,,Kebkabiya,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,R,OC,16,26,"1 INGO national staff injured when three armed men entered the compound, punched and kicked a member of staff to force him to hand over valuables and then locked him in his room."
792,2008,4,5,Burundi,,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,IA,H,-3.3634357,29.8870575,1 UN national staff shot and injured during a robbery attack at his private residence.
716,2008,4,7,Sudan,Mayom,,Rumbek,2,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,1,0,1,U,Am,R,6.75,30,"Two UN national staff (contracted driver and assistant) were shot and killed by unknown assailants after delivering humanitarian food supplies to the town of Rumbek, southern Sudan."
706,2008,4,8,Sudan,Eastern Sudan,,Kassala town,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,IA,U,15.450513,36.399923,"1 INGO national staff (cleaner) was taken from his/her bed, beaten and stabbed in the hand. It appears to be a personal dispute."
719,2008,4,21,Sudan,West Darfur,,,2,0,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,S,Am,R,13.4263009,22.6574884,1 UN national staff contracted driver aid shot and killed and 1 UN national staff guard injured delivering food on a main transport route between North and South Darfur.
772,2008,4,30,Sudan,Darfur,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,IA,U,11.329444,25.08565623,1 INGO national staff killed in attempted robbery.
775,2008,6,25,Sudan,West Darfur,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,S,R,U,13.4263009,22.6574884,1 INGO national staff hospitalized after shooting. Motive deemed as 'theft'.
618,2008,6,27,Sudan,Central Equatoria,Juba ,Juba,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,U,Am,R,4.824871,31.607858,One UN international (Ugandan) staff truck driver ambushed and killed after delivering food supplies to the agency's warehouse in Juba. Assistant escaped after steering the truck to a stop 300 metres from the site of the attack.
793,2008,7,1,Ethiopia,,,"Road, between Dire Dawa and Addis Ababa",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,9.02497,38.74689,"1 UN national staff in Ethiopia was shot and injured by armed robbers on the road between Dire Dawa and Addis Ababa, while travelling on private business , 1 July 2008."
629,2008,7,18,Sudan,Central Darfur,,Zalinge,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,3,0,0,3,BA,MV,U,12.9096,23.47406,Three UN national staff beaten to death by a mob on Thursday in the region near the border with Chad in circumstances that are still unclear.
630,2008,7,19,Sudan,South Darfur,,road from Mershing to Nyala,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,11.329444,25.08565623,"1 INGO national stafff driver who was hired by a local NGO partner of the INGO in Darfur, to take staff home, was killed on Wednesday, July 19. Victim was stopped on the road from Mershing to Nyala and was shot and killed by a man carrying a weapon."
698,2008,7,21,Sudan,Eastern Sudan,,Kassala town,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,U,15.450513,36.399923,1 INGO national staff guard shot dead while on personal business. It subsequently became known that the victim was involved in a rebel group and the killing may have been politically motivated.
794,2008,7,25,Sudan,South Darfur,,Nyala,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,U,12.05,24.883333,1 UN national staff physically assaulted while travelling on private business in Nyala and sustained injuries.
795,2008,8,3,Sudan,South Darfur,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,U,U,11.329444,25.08565623,"1 NGO national staff, a UN implementing partner staffer, was killed in Kaikuny, 3 August 2008."
969,2008,9,21,Sudan,Darfur,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,IA,U,11.329444,25.08565623,1 INGO national staff wounded in armed robbery.
779,2008,9,24,Sudan,,,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,U,Am,U,14.5844444,29.4917691,2 INGO national staff of the local partners killed in ambush. Motive deemed political.
640,2008,9,25,DR Congo,Orientale,Ituri ,"Bunia, Djugu",0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,0,0,2,U,R,OC,1.91667,30.5,"1 INGO national staff cash-for-work worker killed, and 1 INGO national staff wounded. The personnel were attacked by an armed group while repairing a road along the Bunia-Iga-Nioka highway, in the territory of Djugu, 15 September. The attackers also took US$10,000, according to local authorities."
646,2008,10,28,DR Congo,North Kivu,,Goma,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,U,C,U,1.658501,29.220455,"1 INGO national staff 'magasinier' (warehouse manager) killed when Goma was almost taken by the CNDP, Oct 28."
1211,2008,10,29,DR Congo,Kiwanja,,,0,2,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,2,0,2,0,U,Am,R,-1.157667,29.4312218,"2 INGO international staff wounded when attacked as they sought to flee the town of Kiwanja, two hours north of Goma, October 29. Eight INGO vehicles carrying the three foreigners (there was also a Guinean doctor), all the Congolese staff not originally from the region, and some of their family members (a total of 28 persons), drove a few kilometres toward the Monuc base. There they joined other humanitarian vehicles and formed a ""protected"" convoy, with UN tanks and Uruguayan peacekeepers in the front and back of the line."
660,2008,12,4,Sudan,South Darfur,,,0,6,0,0,0,0,0,6,0,6,0,0,0,0,0,6,0,6,0,0,6,BA,Am,R,11.329444,25.08565623,"6 INGO national staff injured when masked men armed with an AK-47 and hand grenade abducted and beat up the victims on the road to a volatile camp Darfur. The aid workers had been in a convoy heading to Kalma camp in south Darfur. The six aid workers - all Sudanese - are employed by an international aid organisation, which asked not to be named. Three of them were taken to hospital after the attack."
1212,2008,12,10,DR Congo,Nzulo,,road towards Sake,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,Am,R,-1.6205601,29.1556919,"1 INGO national staff attacked by FARDC elements in Nzulo, in Masisi territory, on the road towards Sake, 10 December. The victim was hospitalized and is in critical condition."
663,2008,12,11,DR Congo,South Kivu,,Bukavu,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,-2.505541,28.859569,1 INGO national staff shot and killed on Thursday night by his home in the center of Bukavu.
665,2008,12,15,DR Congo,Kivu,,Burai,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,2,0,0,U,Am,U,-1.2003611,29.4308888,"1 INGO national staff killed and 1 INGO national staff driver injured on Monday, 15 December 2008 in Burai, a few km outside of Rutshuru town. Their vehicle was attacked by a group of unidentified armed men."
672,2008,12,30,Burundi,Ruyigi ,,Ruyigi,0,2,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,2,0,0,2,S,Am,R,-3.4733471,30.2501278,1 INGO international (French) staff killed and 1 INGO international (French) wounded. The two were travelling in a marked vehicle in Ruyigi when the gunman opened fire. The vehicle was not robbed and the reason for the attack was not known.
806,2009,1,19,DR Congo,North Kivu,,Goma,0,8,0,0,0,0,0,3,0,3,0,5,0,5,0,8,0,8,0,0,8,RSA,R,H,1.658501,29.220455,"5 INGO international staff and 3 INGO national staff attacked and seriously hurt, including one who was raped and two others sexually assaulted, in raid/robbery of their house in Goma."
1104,2009,1,28,Sudan,West Darfur,,El Geneina,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,R,OC,13.4435,22.4452278,"One INGO guard was tied up by rope and beaten by unknown armed men who had jumped over the perimeter fence of an INGO office. The men stole radios, tires and chairs, and threatened the guards."
812,2009,2,21,Sudan,South Darfur,,Nyala,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,0,S,Am,R,12.05,24.883333,2 NGO national staff killed when bandits opened fire on a passenger bus.
942,2009,3,1,Ethiopia,Gode,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,BA,MV,U,5.9526975,43.5522312,1 UN national staff injured when her vehicle was attacked by civilians thowing stones.
814,2009,3,10,Sudan,North Darfur,,Saraf Omra,0,5,0,0,0,0,0,0,2,2,0,0,3,3,0,0,5,5,2,1,2,K,R,H,16,26,"3 INGO intenational (Canadian nurse, Italian doctor, French coordinator) staff and 2 INGO national staff abducted at gunpoint from their home in Saraf Omra, North Darfur. Another national staff taken was released the same day (not included here). Other two nationals released the next day. Internationals freed March 13, with no ransom paid, according to the organization. Led to withdrawal to Khartoum."
819,2009,3,14,Sudan,South Darfur,,Nyala,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,12.05,24.883333,"One UN national staff driver injured when UN agency-hired commercial truck transporting food supplies from El Obeid to Nyala was attacked by two armed bandits. The perpetrators, in an attempt to stop the vehicle, fired one shot which hit the driver on the arm. Though injured, the driver did not stop and continued to Nyala. Upon arrival, he was admitted to the Nyala Teaching hospital."
1105,2009,3,21,Sudan,South Darfur,,Otash IDP Camp,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,BA,R,PS,11.329444,25.08565623,"Two guards seriously injured when five armed men entered the premises of an INGO clinic. The robbers stole all the medicines and fled. The two guards were treated at the hospital, one for a fractured hand and the other for facial injuries."
829,2009,3,21,Sudan,West Darfur,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,Am,U,13.4263009,22.6574884,1 NGO national staff was beaten in ambush - 4 national staff of 2 INGOs were returning to
830,2009,3,23,Sudan,West Darfur,,Kongo Haraza,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,H,13.4263009,22.6574884,1 NGO national staff manager shot Monday night in the western Darfur town of Kongo Haraza at home near Sudan's border with Chad.
1106,2009,3,24,Sudan,West Darfur,,Umm Shalaya,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,R,OC,13.4263009,22.6574884,"One security guard beaten up and later treated by a doctor, during an armed robbery by some 19 men who entered the INGO compound. Stole vehicles, chattels and fuel."
1107,2009,3,28,Sudan,Darfur,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,R,OC,11.329444,25.08565623,One guard was hit on the head with a gun then tied up by perpetrators and later was taken to the hospital after six armed men scaled the INGO office fence and jumped inside.
1108,2009,4,2,Sudan,Darfur,,Azerni and Kir Kir ,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,Am,R,13.5,23.5,An INGO driver was abducted by eight armed bandits during a carjacking incident. He was released by the bandits and arrived in El Geneina town 3 days later.
833,2009,4,4,Sudan,South Darfur,,Nyala,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,0,K,R,OC,12.05,24.883333,"2 INGO international (1 French, 1 Canadian) staff kidnapped. 2 INGO national staff kidnapped and released the same day (not included). The internationals (both female) held for 26 days. The workers were snatched on Saturday night from the group's offices south of South Darfur's capital Nyala and around 100 kilometres (65 miles) from the border with Chad. One of the kidnappers, who refused to give his name, named his group as the ""Falcons for the Liberation of Africa"", saying it was composed of former rebels and members of Arab tribes in Darfur. He said a French group had been targetted to ""send a message to the French government to try the people who kidnapped children from Chad."""
959,2009,4,25,Sudan,North Darfur,,Shangil Tobaya,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,U,Am,R,16,26,1 UN national staff contracted driver was injured during a convoy attack.
1109,2009,5,6,Sudan,South Darfur,,Rehed al Birdi,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,K,U,U,11.329444,25.08565623,An INGO contracted driver was taken by two armed persons together with two vehicles and released by perpetrators four days later.
943,2009,5,6,DR Congo,Katanga,,Kampemba,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,D,U,-11.6580347,27.4975973,1 UN national staff injured when physically assaulted by army soldiers.
1110,2009,5,16,Sudan,Darfur,,Um Gunya,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,Am,R,13.5,23.5,"One INGO staff member sustained head injuries during an attack that started when five armed men stopped and diverted an INGO rented truck with four national staff on board. The staff members were held for approximately three hours, robbed and beaten by perpetrators."
953,2009,5,19,Sudan,East Darfur,,Ed Daein,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,U,Am,U,13.5,23.5,1 UN national staff contracted driver killed.
1111,2009,5,26,Sudan,West Darfur,,El Geneina,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,R,13.4435,22.4452278,"One INGO local staff was ambushed and shot by unknown armed persons while he was traveling on motorcycle. The staff member sustained gunshot wounds on his lower abdomen and was found by passerby, however he died shortly after."
855,2009,6,24,Sudan,North Darfur,,near Kutum,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,2,0,K,U,U,16,26,"2 INGO international (1 Irish, 1 Ugandan) staff kidnapped by a gang of armed men near Kutum, northern Darfur; both released 18 October."
960,2009,7,5,Sudan,North Darfur,,Malha,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,U,Am,R,15.0935129,26.1585109,1 UN national staff contracted driver was injured during a convoy attack.
861,2009,7,15,DR Congo,North Kivu,,Musezero,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,IA,R,-0.66667,28.75,"1 INGO national staff shot dead in Musezero, North Kivu, on the way home from work on the afternoon of 15 July. Victim found by colleagues, his pockets had been emptied and his INGO t-shirt removed. Villagers reported seeing the victim stopped by two men wearing Congolese army uniforms before he was killed."
871,2009,7,20,Sudan,Darfur,,,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,S,R,OC,11.329444,25.08565623,1 INGO international staff wounded when armed raiders forced their way into an aid compound belonging to the INGO and opened fire.
1229,2009,7,20,DR Congo,North Kivu,,"Kiwanja, Buzito quarter",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,U,H,-0.66667,28.75,"1 INGO national staff shot dead in Buzito quarter, in his house at 7pm on 20 July."
876,2009,8,4,Sudan,Darfur,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,S,Am,U,11.329444,25.08565623,1 UN national staff contract driver shot dead by suspected robbers in Al Deain in South Darfur on Tuesday.
926,2009,8,18,Uganda,Northern Uganda,Kotido,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,U,IA,P,2.75,32.9,1 INGO national staff assaulted by a military officer outside a bar- no additional details provided.
945,2009,8,19,Sudan,South Darfur,,Nyala,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,U,IA,P,12.05,24.883333,1 UN national staff injured during an armed robbery in a store.
966,2009,9,1,Uganda,Northern Uganda,Kotido,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,BA,IA,P,2.75,32.9,1 INGO national staff injured when physically assaulted by a military office and his colleagues outside a bar.
1270,2009,9,6,DR Congo,North Kivu,,Butembo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,S,U,U,0.1249694,29.2919545,1 INGO national staff shot dead in Butembo by unidentified armed men at 10 p.m. on 6 September.
1112,2009,9,8,Sudan,Darfur,,"Road, Manewashi to Nyala",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,S,Am,R,13.5,23.5,One driver shot and seriously wounded when an INGO convoy of two vehicles was ambushed. The incident occurred a few hundred metres from a GoS checkpoint. The perpetrators robbed the passengers of cash and fled.
941,2009,9,10,Sudan,Western Bahr el Ghazal,Wau ,Wau,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,BA,IA,U,7.7233933,27.9758201,I UN national staff physically assaulted and injured by a military police officer.
