"project_id","project_location_id","precision_code","geoname_id","place_name","latitude","longitude","location_type_code","location_type_name","gazetteer_adm_code","gazetteer_adm_name","location_class","geographic_exactness"
"1120098712352","1120098712352_2317281","3","2317281","Sous-Région du Bas-Fleuve","-5.85","13.05","ADM2","second-order administrative division","6295630|6255146|CD|08|2317281","Earth|Africa|DR Congo|Province du Bas-Congo|Sous-Région du Bas-Fleuve","1","1"
"112009iati23399","112009iati23399_9179186","3","9179186","Kalemie Ville","-5.94749","29.19471","ADM2","second-order administrative division","6295630|6255146|CD|05|9179186","Earth|Africa|DR Congo|Katanga Province|Kalemie Ville","1","1"
"112009iati23399","112009iati23399_8260564","3","8260564","Maniema","-3.34835","26.48858","ADM2","second-order administrative division","6295630|6255146|CD|10|8260564","Earth|Africa|DR Congo|Province du Maniema|Maniema","1","1"
"112009iati23399","112009iati23399_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"112009iati23399","112009iati23399_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"11200955230820","11200955230820_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"11200955230820","11200955230820_8260565","3","8260565","Tshilenge District","-6.25431","23.4978","ADM2","second-order administrative division","6295630|6255146|CD|04|8260565","Earth|Africa|DR Congo|Province du Kasaï-Oriental|Tshilenge District","1","1"
"11200912512219","11200912512219_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"11200912512219","11200912512219_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
"112009iati23318","112009iati23318_9212657","3","9212657","Akula","2.37758","20.18345","ADM2","second-order administrative division","6295630|6255146|CD|02|9212657","Earth|Africa|DR Congo|Province de l’Équateur|Akula","1","1"
"112009iati23318","112009iati23318_2315861","3","2315861","Equateur","0.438","18.919","ADM2","second-order administrative division","6295630|6255146|CD|02|2315861","Earth|Africa|DR Congo|Province de l’Équateur|Equateur","1","1"
"112009iati23318","112009iati23318_8260563","3","8260563","North Kivu","-0.65515","29.03398","ADM2","second-order administrative division","6295630|6255146|CD|11|8260563","Earth|Africa|DR Congo|Nord Kivu|North Kivu","1","1"
"112009iati23318","112009iati23318_8260566","3","8260566","South Kivu","-3.22552","28.59604","ADM2","second-order administrative division","6295630|6255146|CD|12|8260566","Earth|Africa|DR Congo|South Kivu|South Kivu","1","1"
