"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"8729922693","0","PRE-FEASIBILITY STUDY PRIMARY EDUCATION SUPPORT","1997-09-16","start-actual","2001-06-30","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","1997","2001","315658.51547","300602.366495"
"8729922697","0","KAMPALA INDUSTRIAL PARK STUDY","1999-02-08","start-actual","2000-12-31","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","1999","2000","342706.994334","294301.848122"
"8729922694","0","TA/SUPERVISION AND MANAGEMENT OF EDF PROGRAMME","1999-02-02","start-actual","2002-09-30","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","1999","2002","1127125.2268","886919.165349"
"8729922698","0","SUPPORT AGRICULTURAL RESEARCH IN EAST AFRICA","1999-05-25","start-actual","2001-12-31","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","1999","2001","685195.935423","550125.636309"
"872992657","1","MBARARA-NKENDA / TORORO -LIRA TRANSMISSION","2009-05-13","start-actual","2013-12-31","end-planned","Norway|African Development Fund","NOR|DAC","Uganda","UGA","230","Energy generation and supply","Implementation","2009","2013","82592702.1635","13630230.5516"
"87299271176","0","BUDGET SUPPORT 2000","2000-01-03","start-actual","2000-12-30","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2000","2000","8887578.58153","8887578.58153"
"87299251182","0","SWEDEN BUDGET SUPPORT 2002 PAF","2002-12-04","start-actual","2002-12-31","end-planned","Sweden","SWE","Uganda","UGA","510","General budget support","Completion","2002","2002","10107740.3524","10107740.3524"
"87299221432","0","DEMOCRATIC GOVERNANCE FACILITY 2011-13","2011-07-25","start-actual","2013-12-31","end-planned","Sweden","SWE","Uganda","UGA","151","Government and civil society, general","Implementation","2011","2013","7526997.342",""
"8729922653","1","SEXUALLY TRANSMITTED INFECTIONS PJT","1994-07-22","start-actual","2007-06-30","end-planned","United Kingdom|Sweden|International Development Association|Germany","GBR|SWE|DEU|DAC","Uganda","UGA","120","Health","Completion","1994","2007","99924557.449","93527903.701"
"87299211405","0","GENERAL ELECTIONS 1995","1995-07-18","start-actual","1997-12-31","end-planned","Canada|Netherlands|European Union|United Nations Development Programme|Sweden|Austria|Ireland|Norway","DAC|CAN|SWE|IRL|NLD|NOR|AUT","Uganda","UGA","151","Government and civil society, general","Completion","1993","2001","14754727.284","13553779.5588"
"87299221053","0","GENERAL ELECTIONS","1995-01-02","start-actual","1996-12-31","end-planned","Netherlands|Ireland","IRL|NLD","Uganda","UGA","151","Government and civil society, general","Completion","1995","1997","1627193.74752","1679726.07136"
"8729922313","0","SUPPORT TO MTCS SECRETARIAT","2002-01-02","start-actual","2004-12-31","end-planned","Belgium|Austria|European Union|Sweden","SWE|AUT|BEL|DAC","Uganda","UGA","151","Government and civil society, general","Completion","2002","2010","4445405.31343","3488396.87118"
"8729922430","0","KASESE DISTRICT POVERTY REDUCTION PROGRAM PHASE II","2009-12-11","start-actual","2014-04-01","end-planned","Belgium","BEL","Uganda","UGA","510","General budget support","Implementation","2009","2014","6226290.83647","4414147.48253"
"8729922425","1","MATERIALS FOR EMERGENCY ASSISTANCE","2003-08-01","start-actual","2003-12-31","end-planned","China","CHN","Uganda","UGA","510","General budget support","Completion","2003","2004","293827.856856","285053.731647"
"8729922420","1","IMPLEMENTING COOPERATION PROJECTS","2004-09-16","start-actual","2005-12-31","end-planned","China","CHN","Uganda","UGA","510","General budget support","Implementation","2004","2005","212010.021791",""
"8729922444","1","AGRICULTURE DEMONSTRATION CENTRE/RURAL SCHOOL","2009-09-23","start-actual","2010-10-31","end-planned","China","CHN","Uganda","UGA","510","General budget support","Completion","2006","2010","5477719.10112",""
"87299241264","0","DECENTRALISATION SECRETARIAT","1999-01-02","start-actual","","end-planned","Denmark/DANIDA|United Kingdom|European Union","GBR|DNK|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1997","2007","22686591.4358","19318292.1298"
"87299463163","0","DEVELOPMENT ASSISTANCE TO REFUGEE HOSTING AREAS PHASE I (DAR1)","2009-02-04","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Completion","2009","2009","",""
"87299462157","1","DEVELOPMENT ASSISTANCE TO REFUGEE HOSTING AREAS, PHASE 2 (DAR2)","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","160","Other social infrastructure and services","Implementation","2012","2012","","777061.981526"
"87299462158","1","RESTORATION OF AGRIC. LIVELIHOODS IN NORTHERN UGANDA PHASE 2 (RALNUC2)","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Implementation","2012","2012","","431701.100302"
"87299463166","0","RESTORATION OF AGRIC. LIVELIHOODS IN NORTHERN UGANDA PHASE 1 (RALNUC1)","","start-actual","","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","311","Agriculture","Completion"," "," ","",""
"8729922202","0","INFORMATION AND COMMUNICATION LINKAGES","2004-10-13","start-actual","2006-02-28","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2004","2006","309206.102206","164319.949939"
"87299381321","0","EMERGENCY SUPPLY AGRICULTURAL INPUTS -KASESE","2002-05-02","start-actual","2003-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2002","2003","699340.766718","885565.871739"
"87299241323","0","EMERGENCY SUPPORT TO NORTH EAST UGANDA","2001-01-09","start-actual","2002-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2000","2002","467292.218515","466331.503623"
"87299211313","0","CONSERVATION OF AGRICULTURE PHASE II","2005-07-13","start-actual","2006-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2005","2006","163236.399214","77965.3332087"
"87299211319","0","EMERGENCY AGRICULTURAL INPUTS TO IDPs IN NORTHERN UGANDA","2005-04-01","start-actual","2005-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2005","2005","453434.442261","504462.820807"
"87299221320","0","STUDY FIVIMS, WFS, AND RICE IMPACT","2001-01-02","start-actual","2001-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2001","2001","40606.9441223","10620.2776935"
"87299381324","0","IMPROVE HOUSEHOLD FOOD SECURITY IN NORTHERN UGANDA","2002-05-02","start-actual","2003-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2002","2003","233234.493342","234057.654911"
"87299221326","0","HOUSEHOLD FOOD SECURITY & NUTRITION","2003-02-18","start-actual","2005-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2002","2005","266130.96871","356179.074949"
"87299381329","0","EMERGENCY SUPPLY OF ESSENTIAL AGRICULTURAL INPUTS","2002-01-02","start-actual","2002-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2000","2002","614768.318657","157908.636074"
"87299221330","0","PILOTING CONSERVATION AGRICULTURE","2002-09-20","start-actual","2005-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","510","General budget support","Completion","2002","2005","456158.092444","519364.776587"
"87299462536","1","THE PROJECT FOR CONSTRUCTION OF A GENERAL WARD AT MBAARE HEALTH CENTRE, ISINGIRO DISTRICT","2010-11-25","start-actual","","end-planned","Japan","JPN","Uganda","UGA","120","Health","Implementation","2010","2013","75686.7822008","67258.3424187"
"8729925366","1","SUPPORT TO PROCUREMENT REFORM","2001-07-01","start-actual","2009-12-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","2001","2009","6673180.32912","9524534.19257"
"8729925452","0","NETHERLANDS BUDGET SUPPORT 2002/2003","2002-12-09","start-actual","2003-12-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","2002","2003","20081999.8713","21936407.0618"
"87299223292","0","THE SUGAR INDUSTRY (KINYARA)","","start-actual","","end-planned","Export-Import Bank of the United States|Preferential Trade Area for Eastern and Southern Africa","USA|DAC","Uganda","UGA","331","Trade policy and regulations","Completion","1992","1997","12169938.8705","11769554.1028"
"8729931271","1","BUDGET SUPPORT- PAF 2009/10-11","2010-03-18","start-actual","2011-12-31","end-planned","United Kingdom","GBR","Uganda","UGA","510","General budget support","Completion","2009","2011","108485934.572","118409699.956"
"87299462600","1","PROGRAMME SUPPORT TO UGANDA POWER SECTOR-FOCUS ON CLEAN ENERGY","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation"," "," ","",""
"87299462602","1","SUPPORT TO MINISTRY OF WATER AND ENVIRONMENT- IPCC CONFERENCE","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","140","Water supply and sanitation","Completion","2011","2011","","31574.515"
"87299462603","1","IMPLEMENTATION OF THE NATIONAL PLAN OF DISASTER PREPAREDNESS UGANDA","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","151","Government and civil society, general","Implementation","2012","2012","","678010.334553"
"87299213587","1","UPGRADING OF MASAKA-BUKAKATA ROAD PROJECT","2013-01-29","start-actual","2016-12-31","end-planned","Arab Bank for Economic Development in Africa|Organisation of Petroleum Exporting Countries","DAC","Uganda","UGA","210","Transport and storage","Implementation","2012","2016","27275832.2113",""
"87299462340","1","NUWEP-WEP III; SECURING WOMEN'S SOCIOECONOMIC AND POLITICAL RIGHTS IN POST CONFLICT NORTHERN UGANDA","2013-01-01","start-actual","2015-12-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","1070968.56104",""
"87299462341","1","STRENGTHENING EFFECTIVENESS AND SUSTAINABILITY OF OVC PROGRAMME RESPONSES IN UGANDA","2013-01-01","start-actual","2015-12-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","419466.310771",""
"8729924963","0","LOCAL GOVERNMENT DEVELOPMENT PROGRAM FUND","1998-10-01","start-actual","2005-06-30","end-planned","Netherlands|Italy|Austria|International Development Association|Ireland|Belgium|Norway","BEL|DAC|ITA|IRL|NLD|NOR|AUT","Uganda","UGA","151","Government and civil society, general","Completion","1996","2005","204056910.474","156483821.989"
"87299464633","1","CAPACITY BUILDING CIDI","2013-02-01","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"87299464634","0","OPERATIONALIZATION OF UNIVERSITY GIS CENTER","2013-01-02","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"87299464635","1","WATER AND RESOURCES CENTER","2013-02-01","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"87299464640","1","LANDLICHE ENTWICKLUNG","2013-02-01","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"87299464645","1","KAWEMPE HOME CARE","2013-02-01","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"87299464646","1","ENABLING RURAL INNOVATION","2013-02-01","start-actual","2015-01-31","end-planned","Austria","AUT","Uganda","UGA","160","Other social infrastructure and services","Implementation","2013","2015","",""
"8729931231","0","STUDY & CAPACITY BUILDING FUND","2011-04-01","start-actual","2016-12-31","end-planned","France","FRA","Uganda","UGA","230|210|140","Energy generation and supply|Transport and storage|Water supply and sanitation","Implementation","2011","2016","698324.022",""
"87299211084","0","BWINDI/MGAHINGA TRUST ADMINISTRATION","1996-08-30","start-actual","2002-12-31","end-planned","Global Environment Facility|Netherlands","NLD|DAC","Uganda","UGA","331","Trade policy and regulations","Completion","1995","2002","10446976.2838","9596507.39702"
"8729922446","1","TECHNICAL ASSISTANCE FOR BROADCASTING AND TELEVISION","2006-06-23","start-actual","2007-12-31","end-planned","China","CHN","Uganda","UGA","220","Communications","Completion","2006","2007","54777.1901766","56077.1764558"
"8729921896","1","30 KCC JIEFANG TIPPERS 2002","2002-10-10","start-actual","2003-12-31","end-planned","China","CHN","Uganda","UGA","151","Government and civil society, general","Completion","2002","2003","1780401.88069","1665666.24796"
"8729922423","1","ECONOMIC AND TECHNICAL COOPERATION 2004","2004-05-27","start-actual","2004-12-31","end-planned","China","CHN","Uganda","UGA","510","General budget support","Completion","2004","2004","4239985.55164","2051628.6594"
"8729931596","0","MENGO KISENYI DEVELOPMENT PROJECT","2003-01-02","start-actual","","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2003","2007","888249.492846","1043545.54217"
"8729922604","0","STRATEGIC AGRICULTURAL RESERACH","2002-01-02","start-actual","2003-12-31","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","2002","2003","8774570.11342","5381132.14647"
"8729931605","0","YOUTH SERVICE & COUNSELING IN NORTHERN UGANDA","2002-01-02","start-actual","","end-planned","European Union","DAC","Uganda","UGA","151","Government and civil society, general","Completion","2002","2005","877457.011342","1028067.70727"
"87299381351","0","EMERGENCY PROVISION OF AGRICULTURAL INPUTS","2004-12-22","start-actual","2005-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Implementation","2004","2005","277041.640165","268136.190259"
"87299381353","0","EMERGENCY PROVISION OF ESSENTIAL AGRICULTURAL INPUTS","2005-01-21","start-actual","2005-06-30","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Implementation","2005","2006","626687.208305","673055.099187"
"87299221356","0","ASSISTANCE TO FISH FARMERS IN EASTERN UGANDA","2002-01-22","start-actual","","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","510","General budget support","Completion","2002","2005","414353.846775","397432.626307"
"87299381315","0","EMERGENCY PROVISION OF AGRICULTURAL INPUTS IN WESTERN UGANDA","2000-04-04","start-actual","2002-12-31","end-planned","Food and Agriculture Organization","DAC","Uganda","UGA","311","Agriculture","Completion","2000","2002","293866.008318","205200.304394"
"8729922177","0","AMNESTY COMMISSION","2005-01-24","start-actual","2009-09-30","end-planned","International Development Association","DAC","Uganda","UGA","510","General budget support","Completion","2004","2009","4860258.69954","4598122.49354"
"87299211050","0","NETWORK UGANDA RESEARCHERS","1995-01-01","start-actual","2002-06-30","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","1995","2002","4406954.35826","3027371.34726"
"87299211063","0","UGANDA CHILDREN OF WAR","1995-10-01","start-actual","1997-12-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","1995","1997","987831.697806","469195.529023"
"87299221074","0","WOMEN'S EMPOWERMENT PROGRAMME","1996-01-31","start-actual","2001-12-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","1996","2001","3651755.47719","2677617.86299"
"87299221088","0","ARUA CAPACITY BUILDING PROGRAMME","1997-02-18","start-actual","","end-planned","Netherlands","NLD","Uganda","UGA","160","Other social infrastructure and services","Completion","1996","2000","2767965.08136","2438470.36047"
"87299351132","0","DISTRICT DEVELOPMENT PROGRAMME NGO WEST NILE","2001-01-02","start-actual","2002-12-31","end-planned","Netherlands","NLD","Uganda","UGA","510","General budget support","Completion","2001","2002","399209.861335","726567.613651"
"87299251294","0","PL 480 TITLE II 1996","1996-05-29","start-actual","1998-09-30","end-planned","United States of America","USA","Uganda","UGA","510","General budget support","Completion","1996","1998","19897298.3189","19570308.8943"
"87299251300","0","HOUSEHOLD SURVEY STATISTICS DEPARTMENT","1998-08-04","start-actual","1998-12-31","end-planned","United States of America","USA","Uganda","UGA","510","General budget support","Completion","1998","1998","128220.29355","128220.29355"
"8729931411","0","RURAL ROADS PROGRAM 2008/09","2007-12-20","start-actual","2012-12-31","end-planned","Denmark/DANIDA","DNK","Uganda","UGA","210","Transport and storage","Implementation","2007","2012","16650391.0855","20813327.3438"
"8729922169","0","GLOBAL FUND FOR AIDS, TB AND MALARIA PROJECT","2005-12-01","start-actual","2022-12-31","end-planned","Global Fund for HIV, TB and Malaria","DAC","Uganda","UGA","120","Health","Implementation","2003","2022","487442366.405","453416154.335"
"87299463596","1","PROMOTING NATIONAL RECONCILIATION USING PRIVATE SECTOR APPROACHES FOR NORTHERN UGANDA AND THE ALBERTINE REGION (INTERNATIONAL ALERT)","","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","160","Other social infrastructure and services","Completion","2012","2012","","1302218.37475"
"87299464778","1","SUPPORT TO TRADEMARK E. AFRICA COUNTRY STRATEGY FOR EAC TRADE FACILITATION","","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","331","Trade policy and regulations","Implementation"," "," ","",""
"87299463595","1","POST CONFLICT RECOVERY AND ECONOMIC EMPOWERMENT OF RETURNEES THROUGH PRIVATE SECTOR DEVELOPMENT- PEEP (INTERNATIONAL RESCUE COMMITTEE)","2010-03-01","start-actual","2013-12-31","end-planned","Sweden","SWE","Uganda","UGA","160","Other social infrastructure and services","Implementation","2010","2013","","1403502.02544"
"87299464780","1","INSTITUTIONAL CAPACITY BUILDING-MOH","2011-06-01","start-actual","2015-12-31","end-planned","Sweden","SWE","Uganda","UGA","120","Health","Implementation","2011","2015","",""
"87299464781","1","REPRODUCTIVE HEALTH VOUCHER","2013-09-02","start-actual","2014-12-31","end-planned","Sweden","SWE","Uganda","UGA","120","Health","Implementation","2013","2014","",""
"87299463563","1","MATERNAL HEALTH PROGRAMME-UNHCO","2011-03-01","start-actual","2013-12-31","end-planned","Sweden","SWE","Uganda","UGA","120","Health","Implementation","2011","2013","","1619171.39431"
"87299463565","1","ADOLESCENT AND YOUNG PEOPLE SRHR (NAGURU TEENAGE CENTER)","2011-10-01","start-actual","2004-12-31","end-planned","Sweden","SWE","Uganda","UGA","160","Other social infrastructure and services","Implementation","2004","2012","","1759923.58691"
"87299463049","0","CIVIL SOCIETY FUND","2010-04-01","start-actual","2013-12-31","end-planned","Sweden|Ireland","SWE|IRL","Uganda","UGA","151","Government and civil society, general","Completion","2010","2013","",""
"87299464785","1","MATERNAL & NEWBORN HEALTH IN KARAMOJA","2013-02-04","start-actual","2015-06-30","end-planned","Sweden","SWE","Uganda","UGA","120","Health","Implementation","2013","2015","",""
"87299464786","1","GLOBAL BUSINESS LABS IN KAMPALA- ACCELERATING ENTREPRENEURSHIP IN EAST AFRICA","","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","331","Trade policy and regulations","Implementation"," "," ","",""
"87299464787","1","A WORKING FUTURE IN UGANDA-PLAN AND ACCENTURE","","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","160","Other social infrastructure and services","Implementation"," "," ","",""
"87299464788","1","JOINT BUDGET SUPPORT FRAMEWORK TRUST FUND","","start-actual","","end-planned","Sweden","SWE","Uganda","UGA","151","Government and civil society, general","Implementation"," "," ","",""
"8729924529","1","POVERTY REDUCTION & GROWTH FACILITY","1997-11-10","start-actual","2001-06-30","end-planned","International Monetary Fund","DAC","Uganda","UGA","510","General budget support","Completion","1997","2001","186225932.027","182261390.178"
"872992495","1","POVERTY REDUCTION & GROWTH FACILITY V","2002-07-31","start-actual","2002-12-31","end-planned","International Monetary Fund","DAC","Uganda","UGA","510","General budget support","Completion","2002","2002","2455798.87594","2436334.1552"
"8729921578","1","POVERTY REDUCTION AND GROWTH FACILITY VI","2003-08-30","start-actual","2003-12-31","end-planned","International Monetary Fund","DAC","Uganda","UGA","510","General budget support","Completion","2003","2003","3416205.75272","3526244.59098"
"8729924877","1","SUPPORT TO THE WATER RESOURCES MANAGEMENT DIRECTORATE (WRMD)","1996-06-20","start-actual","2000-12-31","end-planned","Denmark/DANIDA|International Atomic Energy Agency|Japan","JPN|DNK|DAC","Uganda","UGA","140","Water supply and sanitation","Completion","1995","2005","23075840.0632","17043134.4912"
"8729925572","1","APEX PRIVATE ENTERPRISE IIB","2000-06-30","start-actual","2002-03-30","end-planned","European Investment Bank","DAC","Uganda","UGA","510","General budget support","Completion","1999","2002","22099314.8582","16948397.8344"
"8729921112","1","APEX PRIVATE ENTERPRISE III A+B","2002-12-31","start-actual","2004-12-31","end-planned","European Investment Bank","DAC","Uganda","UGA","510","General budget support","Completion","2002","2004","48311852.1528","55024865.3962"
"8729922554","1","APEX PRIVATE ENTERPRISE IV","2006-01-30","start-actual","2008-12-31","end-planned","European Investment Bank","DAC","Uganda","UGA","510","General budget support","Completion","2004","2008","43540343.3312","16677151.6017"
"8729921498","1","PRIVATE SECTOR DEVELOPMENT LOAN","1995-05-31","start-actual","1997-12-31","end-planned","European Investment Bank","DAC","Uganda","UGA","151","Government and civil society, general","Completion","1995","1997","28030229.9501","25140421.0871"
"8729924594","0","TOURISM SECTOR SUPPORT","2002-01-02","start-actual","2005-12-31","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","2002","2005","5593788.4473","3463157.11576"
"87299463425","0","PROGRAMME OF SUPPORT TO PEACE & STABILITY IN UGANDA","2007-12-12","start-actual","2008-09-08","end-planned","European Union","DAC","Uganda","UGA","152","Conflict prevention and resolution, peace and security","Completion","2007","2008","",""
"87299381275","1","COMMERCIAL JUSTICE SYSTEM REFORM","1999-05-28","start-actual","2007-12-31","end-planned","United Kingdom|Norway|Austria|United States of America|European Union","USA|GBR|AUT|NOR|DAC","Uganda","UGA","151","Government and civil society, general","Completion","1999","2007","22356391.3152","12196990.9642"
"8729922606","0","POVERTY ALLEVIATION BUDGET SUPPORT IV","2001-03-30","start-actual","2004-12-31","end-planned","European Union","DAC","Uganda","UGA","510","General budget support","Completion","2001","2004","77248756.363","92602787.7759"
"8729932250","0","L.VICTORIA WATER AND SANITATION (LVWATS)","2011-04-28","start-actual","2017-12-31","end-planned","Germany","DEU","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2017","28985507.246","1961120.4341"
"8729922208","0","DEVELOPMENT ORIENTED EMERGENCY AID WEST NILE REGION","2004-11-05","start-actual","","end-planned","Germany","DEU","Uganda","UGA","160","Other social infrastructure and services","Implementation","2004","2004","910286.45193",""
"872992591","0","KAMPALA WATER- LAKE VICTORIA WATER & SANITATION","2011-04-28","start-actual","2016-04-28","end-planned","Germany|European Investment Bank|France","FRA|DEU|DAC","Uganda","UGA","140","Water supply and sanitation","Implementation","2011","2016","246376811.594","3950090.38313"
"8729922190","0","ATAAS PROJECT GRANTS TO LOCAL GOVTS","2010-03-12","start-actual","2011-03-31","end-planned","International Development Association","DAC","Uganda","UGA","311","Agriculture","Completion","2010","2011","3063952.75213","2338774.60182"
"8729925548","0","LOCAL GOVERNMENT SERVICE DELIVERY PROGRAM","2008-11-19","start-actual","2011-12-31","end-planned","International Development Association","DAC","Uganda","UGA","151","Government and civil society, general","Implementation","2008","2013","56202303.3062","54157401.2591"
"8729931468","0","AGRICULTURE TECHNICAL & AGRO-BUSINESS ADVISORY SERVICES (ATAAS)","2011-11-09","start-actual","2016-12-31","end-planned","International Development Association|International Fund for Agricultural Development","DAC","Uganda","UGA","311","Agriculture","Implementation","2011","2016","141214998.197","49437209.294"
"87299251066","0","HUMANITARIAN ASSISTANCE WATER 1999","1999-01-02","start-actual","1999-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","1999","1999","117479.957789","117479.957789"
"8729922985","0","HEALTH/AGRICULTURAL TOOLS/ WATER & SANITATION CBO","2003-01-02","start-actual","2003-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2003","1395820.6323","1621338.77605"
"87299462614","0","MIRAMA-KIKAGATI-NSHUNGYESI TRANSMISSION","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation"," "," ","",""
"87299462701","1","FEASIBILITY STUDY MIRAMA HILL","","start-actual","","end-planned","Norway","NOR","Uganda","UGA","230","Energy generation and supply","Implementation"," "," ","",""
"87299251085","0","POVERTY ALLEVIATION IN WESTNILE (NEBBI & ARUA)","2004-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","151","Government and civil society, general","Completion","2004","2004","2326775.9191","387795.986517"
"87299271039","0","STRENGTHENING INSTITUTE OF PUBLIC HEALTH MAKERERE UNIVERSITY","1999-05-26","start-actual","2000-12-31","end-planned","United Nations Development Programme|Italy","DAC|ITA","Uganda","UGA","110","Education","Completion","1987","2000","2176771.69408","2126370.86109"
"87299271057","0","KAJANSI WATER SUPPLY PROJECT","1997-01-01","start-actual","2000-12-31","end-planned","Italy","ITA","Uganda","UGA","160","Other social infrastructure and services","Completion","1997","2000","1376020.80746","1009333.84857"
"87299251040","0","KARAMOJA TOWNS WATER AND SANITATION","1999-01-02","start-actual","2000-12-31","end-planned","Italy","ITA","Uganda","UGA","140","Water supply and sanitation","Completion","1999","2000","820494.383858","711019.433555"
"8729935371","0","ITALIAN SUPPORT TO HSSP AND PRDP","2003-01-02","start-actual","2009-09-30","end-planned","Italy","ITA","Uganda","UGA","120","Health","Completion","2003","2009","13069956.8374","14776962.2939"
"87299251015","0","INTEGRATION OF NON GOVERNMENT ORGANISATIONS IN HEALTH SYSTEM","1999-03-02","start-actual","2007-06-30","end-planned","Italy","ITA","Uganda","UGA","120","Health","Implementation","1999","2007","1856677.86163","1726473.61638"
"87299251059","0","VULNERABLE GROUPS KAMPALA","1999-01-02","start-actual","2000-12-31","end-planned","Italy","ITA","Uganda","UGA","160","Other social infrastructure and services","Completion","1999","2000","2004646.67172","1513303.89451"
"87299222086","0","AGRICULTURE SECTOR PROGRAMME SUPPORT PHASE II","1998-09-22","start-actual","2007-06-30","end-planned","Denmark/DANIDA|Italy","DNK|ITA","Uganda","UGA","311","Agriculture","Completion","1998","2007","79367304.6903","27684155.9304"
"87299381072","0","ITALY GENERAL BUDGET SUPPORT 2003/04","2003-11-26","start-actual","2004-06-30","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2004","33157464.7702","34325423.6943"
"87299381042","0","ITALIAN SUPPORT TO POVERTY ACTION FUND 2003","2003-04-23","start-actual","2003-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2003","2003","3721016.71182","1240338.90394"
"87299381029","0","EMERGENCY PROGRAMME 232/99","2000-01-02","start-actual","2000-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2000","2007","1916517.44555","1832302.21279"
"8729938990","0","HUMANITARIAN ASSISTANCE TO REFUGEES 1999","1999-01-02","start-actual","1999-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","1999","1999","356355.871959","356355.871959"
"87299221012","0","WOMEN & JUVENILES RAKAI DISTRICT","2001-01-02","start-actual","2004-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2001","2004","811272.160334","899529.58678"
"87299221028","0","IMPROVE SLUMS KIREKA/NAGURU IN KAMPALA","2004-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2004","2005","1148999.60172","1087223.81675"
"87299381065","0","RURAL DEVELOPMENT APAC DISTRICT","2004-01-02","start-actual","2005-12-31","end-planned","Italy","ITA","Uganda","UGA","510","General budget support","Completion","2004","2005","1516883.40043","664612.016207"
"87299381016","0","KARAMOJA COMMUNITY DEVELOPMENT PILOT PROJECT","2000-01-02","start-actual","2003-12-31","end-planned","World Food Programme|Italy|World Health Organization","DAC|ITA","Uganda","UGA","151","Government and civil society, general","Completion","2000","2003","16965741.9823","17971652.2872"
